"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"FDZ07","OUT017",952.809875488281
"NCN06","OUT027",3822.53125
"FDH02","OUT010",197.4794921875
"NCW18","OUT045",3723.64599609375
"FDH57","OUT013",1952.25708007812
"FDV35","OUT045",2332.6650390625
"NCU29","OUT013",2391.2080078125
"NCP02","OUT046",845.956237792969
"FDN44","OUT013",2468.02172851562
"FDX03","OUT018",507.765289306641
"FDR11","OUT010",466.681518554688
"FDA36","OUT046",2707.91430664062
"FDP58","OUT027",5374.64599609375
"FDH31","OUT045",1534.25927734375
"FDH34","OUT035",3061.13354492188
"FDS13","OUT035",3850.04272460938
"FDT01","OUT018",3463.64624023438
"FDY09","OUT049",2811.77221679688
"FDV33","OUT027",5393.7763671875
"NCW29","OUT010",340.029663085938
"NCN17","OUT045",1600.62561035156
"FDX01","OUT046",1833.91662597656
"FDL03","OUT049",3014.98681640625
"DRL59","OUT049",825.728515625
"DRM11","OUT027",4367.14501953125
"FDA43","OUT049",3033.83642578125
"FDZ56","OUT010",371.849578857422
"FDI44","OUT018",1129.46276855469
"FDB50","OUT013",1318.9814453125
"FDU15","OUT019",103.379516601562
"NCJ19","OUT019",237.907684326172
"FDD48","OUT013",1869.22412109375
"NCW42","OUT035",3602.64306640625
"FDL24","OUT017",2964.765625
"NCB30","OUT013",3077.77197265625
"FDK25","OUT013",2780.70361328125
"FDW28","OUT049",2955.85327148438
"FDD47","OUT017",3026.27001953125
"FDK16","OUT019",253.352874755859
"FDW37","OUT046",1450.09851074219
"FDA48","OUT035",3703.44384765625
"FDA14","OUT017",2492.03125
"FDV15","OUT013",1664.24267578125
"FDN22","OUT049",3809.431640625
"NCD55","OUT045",656.460144042969
"FDY43","OUT013",2767.37646484375
"NCU05","OUT017",1328.9833984375
"FDF10","OUT035",2510.68139648438
"FDR39","OUT018",2809.27709960938
"FDG40","OUT013",552.191711425781
"FDZ28","OUT019",288.028503417969
"FDE02","OUT045",1460.17907714844
"FDU60","OUT049",2753.33081054688
"FDM21","OUT013",3839.75415039062
"FDV52","OUT019",301.678833007812
"NCW06","OUT013",2995.63330078125
"FDX36","OUT035",3855.07592773438
"FDT35","OUT027",3055.46630859375
"NCL19","OUT010",372.607940673828
"NCD31","OUT046",2639.13330078125
"FDE53","OUT019",293.866607666016
"FDW58","OUT019",233.214324951172
"DRF48","OUT046",3081.62451171875
"FDW57","OUT035",2718.72583007812
"DRH13","OUT017",1641.34790039062
"FDT33","OUT013",2722.41162109375
"DRK47","OUT027",4808.53564453125
"FDY22","OUT010",360.684844970703
"FDC35","OUT019",458.621704101562
"FDO03","OUT013",3845.3369140625
"FDF24","OUT045",1206.40185546875
"FDF56","OUT018",2736.07421875
"FDD28","OUT013",765.663146972656
"FDG53","OUT027",3527.94116210938
"FDO27","OUT019",229.305221557617
"NCF54","OUT018",2424.07666015625
"FDC20","OUT027",1566.88220214844
"FDU10","OUT046",667.129150390625
"DRA24","OUT018",2360.57397460938
"FDA02","OUT010",386.012115478516
"FDG10","OUT017",889.516174316406
"FDW39","OUT010",531.592407226562
"FDP04","OUT019",174.949462890625
"NCM55","OUT013",3024.6474609375
"FDG47","OUT045",4041.71606445312
"NCU41","OUT017",3006.47265625
"NCK31","OUT017",798.56982421875
"FDZ46","OUT045",1584.18981933594
"FDU13","OUT027",3266.78076171875
"NCF19","OUT045",777.958129882812
"NCJ43","OUT013",2670.91650390625
"NCJ05","OUT045",2324.41845703125
"FDS04","OUT027",3467.9990234375
"FDX28","OUT010",271.563903808594
"FDB41","OUT027",1013.69268798828
"FDG53","OUT046",2207.23681640625
"FDL15","OUT010",370.874603271484
"FDQ08","OUT049",930.212463378906
"DRN36","OUT013",1587.69555664062
"FDI46","OUT013",4160.6484375
"FDG16","OUT027",5374.32861328125
"FDV32","OUT013",890.143493652344
"FDF44","OUT010",252.680130004883
"FDK04","OUT018",707.127075195312
"NCA41","OUT013",2944.99169921875
"FDD51","OUT017",671.546752929688
"NCZ53","OUT045",2862.7490234375
"FDP01","OUT027",3905.73413085938
"FDY25","OUT049",2897.41845703125
"FDB17","OUT018",2752.65454101562
"NCV54","OUT018",1659.73486328125
"FDJ32","OUT017",924.578002929688
"FDA37","OUT049",1892.23962402344
"FDG35","OUT035",3117.53686523438
"NCM05","OUT018",3601.16796875
"FDG45","OUT046",3593.49047851562
"FDH28","OUT013",592.779113769531
"NCE18","OUT049",4291.28466796875
"FDH38","OUT045",1747.04333496094
"FDR56","OUT013",3147.41772460938
"FDH17","OUT027",2461.974609375
"FDD39","OUT049",3830.5302734375
"FDB41","OUT049",743.731079101562
"NCR53","OUT046",3570.29858398438
"FDX46","OUT017",864.008361816406
"FDV28","OUT049",606.790649414062
"FDA08","OUT018",2238.10229492188
"FDH45","OUT017",675.934631347656
"NCS38","OUT010",316.142456054688
"FDD40","OUT010",646.705139160156
"DRM59","OUT035",2416.7275390625
"NCJ43","OUT018",2299.36303710938
"NCN29","OUT013",733.586364746094
"NCC19","OUT045",2911.134765625
"FDR56","OUT035",3161.48901367188
"FDZ43","OUT049",3858.6142578125
"FDJ32","OUT010",163.965103149414
"DRH03","OUT017",1328.9091796875
"NCZ54","OUT035",2691.361328125
"FDE26","OUT017",2412.64770507812
"FDS03","OUT045",957.382629394531
"DRZ24","OUT019",309.645935058594
"FDO48","OUT027",5422.56396484375
"FDW39","OUT049",2752.01049804688
"NCK05","OUT049",910.167053222656
"NCK30","OUT017",3892.34252929688
"FDT27","OUT018",3299.35986328125
"FDS08","OUT019",589.097045898438
"NCJ19","OUT049",936.354858398438
"FDC58","OUT045",662.509765625
"DRE37","OUT013",3120.04711914062
"FDW02","OUT035",2017.23999023438
"FDJ02","OUT010",391.495819091797
"FDX09","OUT045",2704.32470703125
"FDT31","OUT010",591.833801269531
"FDI24","OUT049",2945.47485351562
"FDY09","OUT045",2693.3095703125
"FDV28","OUT045",584.330505371094
"DRM47","OUT049",3055.98291015625
"FDT52","OUT019",543.263671875
"FDI48","OUT018",611.78369140625
"FDY55","OUT017",4315.25830078125
"FDU48","OUT013",1923.90319824219
"FDN25","OUT045",853.087097167969
"FDP20","OUT049",1987.96423339844
"FDJ15","OUT013",3122.15576171875
"FDD04","OUT018",2029.76770019531
"FDY58","OUT045",3632.53295898438
"FDR37","OUT018",3346.80078125
"FDF44","OUT013",1943.25329589844
"FDD32","OUT045",1182.82250976562
"FDR57","OUT017",2402.30786132812
"DRG39","OUT027",1678.02490234375
"FDX15","OUT017",2510.51904296875
"DRN37","OUT045",2407.8857421875
"FDW40","OUT027",3540.97509765625
"FDB32","OUT049",1400.29406738281
"FDM40","OUT018",2049.60375976562
"FDE39","OUT027",3097.70703125
"DRH49","OUT017",1323.60461425781
"FDT46","OUT049",744.240783691406
"NCF06","OUT035",3627.18090820312
"FDP07","OUT017",3089.86572265625
"FDC04","OUT013",3903.92895507812
"FDZ32","OUT017",1692.87609863281
"FDD50","OUT045",2884.14868164062
"FDU56","OUT017",3132.98046875
"FDV34","OUT017",1220.37512207031
"NCY41","OUT013",592.610229492188
"NCK18","OUT046",2580.49169921875
"DRH25","OUT049",821.135681152344
"FDT57","OUT046",3716.74853515625
"FDV56","OUT018",1491.927734375
"FDV12","OUT045",1521.41137695312
"FDN52","OUT017",1456.85607910156
"FDX38","OUT035",775.457580566406
"FDE47","OUT018",1884.35290527344
"NCO07","OUT013",3572.8291015625
"FDV09","OUT027",4035.779296875
"FDZ23","OUT019",478.105895996094
"DRH51","OUT018",1156.0849609375
"NCY54","OUT045",2823.0361328125
"DRG49","OUT013",4049.71142578125
"NCC19","OUT049",3116.52978515625
"NCV53","OUT045",3990.58666992188
"FDZ47","OUT019",281.829742431641
"NCO26","OUT018",1648.07348632812
"NCP02","OUT045",935.591247558594
"NCW30","OUT018",3130.89721679688
"NCN55","OUT046",3849.21655273438
"FDB20","OUT010",218.887878417969
"DRL11","OUT013",2507.35229492188
"DRD60","OUT045",3020.75561523438
"FDW14","OUT010",214.436508178711
"FDL27","OUT010",161.368530273438
"FDU09","OUT018",710.935668945312
"DRH36","OUT027",2038.98657226562
"FDP34","OUT027",4046.40405273438
"FDE04","OUT017",2866.34155273438
"FDZ57","OUT027",3316.10888671875
"FDF02","OUT010",280.854858398438
"FDG28","OUT045",3850.28784179688
"NCI31","OUT046",629.961975097656
"FDT43","OUT013",707.086547851562
"FDU20","OUT046",2102.82080078125
"FDD53","OUT013",616.737976074219
"FDW15","OUT045",2445.06298828125
"NCT53","OUT045",2512.31323242188
"NCG55","OUT027",3045.79125976562
"FDD48","OUT035",1905.97863769531
"FDG47","OUT049",4092.00415039062
"FDI21","OUT017",1121.94360351562
"FDT27","OUT017",3814.35229492188
"DRO35","OUT013",1975.30639648438
"FDD33","OUT017",3626.1318359375
"FDC04","OUT035",3905.392578125
"FDY34","OUT013",2472.447265625
"DRJ49","OUT049",2011.46008300781
"FDE05","OUT049",2477.09692382812
"FDU31","OUT017",3947.96411132812
"NCN19","OUT027",4740.46435546875
"FDK56","OUT027",5193.2255859375
"FDK58","OUT017",1701.79028320312
"NCJ42","OUT035",1686.47509765625
"FDZ34","OUT027",4829.47314453125
"FDA52","OUT018",2558.32202148438
"NCR29","OUT013",813.957214355469
"FDT48","OUT035",2894.33081054688
"DRJ51","OUT019",570.462280273438
"NCS54","OUT046",3165.54418945312
"FDV01","OUT035",2550.01489257812
"DRG51","OUT027",3845.85083007812
"NCG42","OUT013",2001.23852539062
"FDA51","OUT049",1779.91076660156
"FDV19","OUT010",541.228637695312
"NCT18","OUT045",2922.45581054688
"NCS41","OUT045",2930.21411132812
"FDO03","OUT046",3845.99291992188
"FDL12","OUT010",182.478149414062
"FDY37","OUT010",358.272857666016
"FDI58","OUT049",1506.84155273438
"FDT28","OUT018",2075.34521484375
"NCC42","OUT010",426.10791015625
"FDO01","OUT017",1978.54772949219
"FDJ02","OUT013",2396.76684570312
"FDQ04","OUT018",508.479614257812
"DRL47","OUT013",2005.02551269531
"FDZ32","OUT035",1698.31628417969
"FDC35","OUT035",3678.6552734375
"FDX14","OUT045",1181.310546875
"FDZ35","OUT013",1660.07556152344
"FDL14","OUT013",2353.13623046875
"FDO04","OUT049",816.324279785156
"DRK11","OUT017",2387.08935546875
"FDB44","OUT018",3246.73583984375
"FDZ50","OUT049",3101.37255859375
"FDI12","OUT027",2618.36181640625
"FDU43","OUT017",4015.064453125
"FDD58","OUT010",260.345733642578
"FDB27","OUT017",3051.20043945312
"FDB04","OUT018",1204.18334960938
"NCO17","OUT013",1851.009765625
"FDL12","OUT017",832.656066894531
"DRJ13","OUT049",2630.67333984375
"FDD57","OUT045",1393.11096191406
"FDW19","OUT035",1760.0302734375
"DRD27","OUT018",1325.83520507812
"FDH27","OUT027",3825.88989257812
"NCW30","OUT027",4702.23486328125
"FDR40","OUT018",1184.2978515625
"FDG05","OUT013",2488.86499023438
"NCY41","OUT019",99.710334777832
"FDI38","OUT018",3040.98583984375
"FDR20","OUT046",652.761962890625
"FDE09","OUT017",1640.96630859375
"FDN50","OUT019",339.417816162109
"DRF27","OUT045",2386.51708984375
"DRF51","OUT013",541.248779296875
"NCO02","OUT019",152.511962890625
"FDB51","OUT027",1863.51232910156
"FDJ50","OUT013",731.107666015625
"FDN52","OUT013",1397.97631835938
"FDX14","OUT013",1256.78979492188
"FDT27","OUT019",570.014770507812
"FDV10","OUT013",658.163696289062
"FDU33","OUT046",695.046264648438
"FDU58","OUT046",2980.595703125
"NCP42","OUT027",4974.34375
"FDL51","OUT027",5427.52099609375
"DRH15","OUT027",1096.32177734375
"FDU16","OUT017",1263.884765625
"FDW15","OUT017",2488.72729492188
"FDQ44","OUT045",1864.70874023438
"NCI06","OUT027",5014.884765625
"DRK23","OUT019",537.233032226562
"FDC28","OUT035",1591.53466796875
"NCY17","OUT019",111.91577911377
"NCV05","OUT018",2135.02001953125
"FDM34","OUT019",291.490570068359
"DRD60","OUT027",5158.36328125
"FDT38","OUT046",1256.03210449219
"FDQ57","OUT018",2194.70776367188
"FDE59","OUT027",1030.74035644531
"NCM43","OUT046",2632.86352539062
"DRI51","OUT049",2836.5283203125
"NCG30","OUT017",1971.12060546875
"NCK54","OUT035",1885.68823242188
"FDQ16","OUT019",428.667144775391
"FDI36","OUT013",2995.26440429688
"FDX16","OUT027",3576.99584960938
"FDA34","OUT046",3116.77514648438
"FDJ48","OUT018",3107.99780273438
"FDU47","OUT035",2327.30981445312
"FDS39","OUT046",2259.91455078125
"FDD11","OUT046",3882.00634765625
"FDM16","OUT027",2121.8671875
"FDU56","OUT018",2930.37817382812
"FDQ32","OUT017",2036.89038085938
"DRK35","OUT013",638.568603515625
"FDA58","OUT049",3543.51977539062
"DRG48","OUT019",458.379241943359
"FDT59","OUT010",757.289428710938
"FDQ31","OUT019",241.032379150391
"FDS51","OUT018",764.5576171875
"FDW32","OUT027",2340.26489257812
"FDI15","OUT027",5432.544921875
"NCV30","OUT017",971.794799804688
"DRG25","OUT049",3084.79370117188
"FDT02","OUT013",577.815979003906
"FDO33","OUT027",2946.70263671875
"FDP38","OUT035",802.049255371094
"FDZ45","OUT035",3210.55590820312
"NCA54","OUT027",5043.43798828125
"FDU33","OUT017",802.119812011719
"FDN58","OUT017",3900.72998046875
"FDI05","OUT045",1269.9755859375
"FDM57","OUT019",216.56526184082
"NCS42","OUT027",2512.87280273438
"FDB57","OUT045",3761.79663085938
"FDC03","OUT045",3048.47973632812
"FDZ58","OUT013",1972.71508789062
"NCK29","OUT045",1913.0166015625
"NCR53","OUT045",3674.8134765625
"FDE26","OUT027",4107.54052734375
"FDU52","OUT049",2450.77099609375
"FDE41","OUT027",2337.33544921875
"FDU38","OUT018",2779.46240234375
"FDA52","OUT017",2655.45776367188
"FDW46","OUT046",957.994812011719
"DRI59","OUT035",3884.1357421875
"FDT38","OUT035",1293.16748046875
"FDL33","OUT018",2786.99340820312
"FDQ01","OUT027",4936.68896484375
"FDJ08","OUT046",2943.99780273438
"FDQ47","OUT049",678.736938476562
"NCZ18","OUT013",4179.193359375
"FDE29","OUT017",948.582946777344
"FDF10","OUT027",3800.33911132812
"FDC48","OUT049",1401.90270996094
"FDY58","OUT013",3783.548828125
"NCX30","OUT010",662.940002441406
"FDV11","OUT013",2762.17358398438
"FDT46","OUT046",727.392028808594
"DRD01","OUT019",220.931381225586
"FDQ11","OUT013",4011.75610351562
"NCM41","OUT017",1531.82214355469
"NCC55","OUT013",586.253173828125
"FDG45","OUT027",5337.66357421875
"NCQ54","OUT049",2974.072265625
"FDM34","OUT045",1931.29406738281
"FDD17","OUT019",491.240112304688
"FDN38","OUT027",5830.89111328125
"FDB53","OUT018",2200.67138671875
"NCL06","OUT035",3736.9423828125
"NCV18","OUT019",275.502746582031
"FDX25","OUT013",2966.38525390625
"FDB39","OUT046",821.891418457031
"FDC33","OUT049",3010.98950195312
"NCO14","OUT018",512.637268066406
"FDA58","OUT027",5369.91455078125
"NCQ02","OUT017",3051.36865234375
"NCR53","OUT017",3661.88500976562
"FDN52","OUT046",1412.64831542969
"FDG26","OUT046",3955.47119140625
"FDE23","OUT027",1295.73229980469
"DRI37","OUT013",792.253784179688
"DRH37","OUT018",2442.33178710938
"FDO01","OUT035",1947.52685546875
"FDK45","OUT049",1719.95617675781
"FDP23","OUT049",3588.27026367188
"FDM33","OUT035",3660.78369140625
"FDD36","OUT017",1987.11340332031
"FDL56","OUT017",1334.69372558594
"FDT27","OUT010",661.7880859375
"FDG52","OUT017",666.530395507812
"NCL42","OUT035",4057.25073242188
"DRJ24","OUT046",2898.533203125
"FDV38","OUT046",774.58544921875
"FDT35","OUT045",2614.79541015625
"FDY51","OUT045",3856.54150390625
"FDC37","OUT017",1712.43298339844
"NCP43","OUT013",2809.01953125
"FDO33","OUT045",1703.89282226562
"FDW04","OUT018",1590.76342773438
"NCC31","OUT046",2375.1796875
"FDK22","OUT049",3533.9755859375
"FDJ50","OUT017",874.976501464844
"FDV13","OUT017",1316.62939453125
"DRL60","OUT017",2388.34887695312
"FDW03","OUT017",1798.1591796875
"FDY27","OUT035",2896.615234375
"FDB39","OUT027",1647.25146484375
"FDU59","OUT045",2324.1787109375
"FDZ57","OUT049",1979.99816894531
"FDO21","OUT049",3536.56079101562
"FDS43","OUT018",2789.30493164062
"FDU28","OUT010",570.58837890625
"FDC51","OUT010",295.208953857422
"FDW16","OUT010",223.492233276367
"FDP32","OUT010",274.361114501953
"FDB60","OUT019",442.61474609375
"NCQ30","OUT046",1871.43029785156
"FDD26","OUT049",3010.44775390625
"FDI44","OUT045",1198.162109375
"DRH23","OUT046",862.589111328125
"FDO44","OUT046",1720.87854003906
"FDG04","OUT046",2946.3828125
"FDM32","OUT027",2299.46557617188
"FDM09","OUT013",2631.42456054688
"FDZ47","OUT013",1506.51257324219
"FDM40","OUT027",3471.4951171875
"FDY48","OUT017",1517.58459472656
"NCM30","OUT045",646.439392089844
"FDX36","OUT010",604.564697265625
"DRF03","OUT017",650.856994628906
"FDN51","OUT049",3955.4140625
"FDM57","OUT049",1318.84399414062
"FDB35","OUT049",1527.75048828125
"FDY13","OUT027",2067.96313476562
"FDA37","OUT017",1943.15759277344
"NCX53","OUT017",2301.98754882812
"FDD59","OUT018",1045.47497558594
"FDX10","OUT019",54.9881896972656
"FDC03","OUT018",2828.17895507812
"FDW43","OUT035",3919.78759765625
"FDW10","OUT046",2440.43896484375
"FDY14","OUT027",5481.34228515625
"FDV43","OUT045",744.446044921875
"FDO40","OUT013",2442.162109375
"FDP46","OUT027",2539.47119140625
"NCE43","OUT019",306.939147949219
"FDD05","OUT035",2063.44946289062
"FDJ60","OUT010",512.50634765625
"DRE27","OUT018",1352.88732910156
"FDO11","OUT035",4114.78369140625
"DRG11","OUT027",2680.92138671875
"FDK33","OUT010",685.802978515625
"DRM23","OUT045",2770.68481445312
"FDJ02","OUT027",3590.86791992188
"NCZ05","OUT045",1562.31140136719
"NCL30","OUT013",1991.74536132812
"FDZ19","OUT018",2484.37353515625
"FDM45","OUT049",1898.58740234375
"FDO36","OUT046",2740.537109375
"NCK31","OUT045",762.27734375
"DRJ37","OUT045",2338.70825195312
"FDP24","OUT018",1657.15979003906
"FDF46","OUT013",1872.91674804688
"FDX46","OUT019",165.303024291992
"NCL18","OUT045",2725.46118164062
"FDJ26","OUT013",3641.46362304688
"FDJ07","OUT045",1760.83142089844
"FDY15","OUT013",2379.34521484375
"DRG01","OUT045",1143.44152832031
"FDF58","OUT045",955.285766601562
"FDZ14","OUT019",287.146789550781
"FDP31","OUT049",974.881652832031
"FDH45","OUT013",633.460205078125
"FDA09","OUT010",412.549224853516
"FDW31","OUT035",2951.60668945312
"FDA57","OUT046",646.022155761719
"NCE55","OUT035",2773.16967773438
"FDC17","OUT019",542.026245117188
"FDC59","OUT013",898.657958984375
"FDA22","OUT013",2836.87426757812
"FDK52","OUT035",3815.6533203125
"NCM26","OUT046",2339.30541992188
"NCT53","OUT035",2651.07348632812
"FDW45","OUT018",2133.79956054688
"NCI18","OUT035",3374.95361328125
"FDE38","OUT018",2329.52001953125
"FDF08","OUT019",257.585388183594
"FDY58","OUT010",630.182922363281
"FDF58","OUT019",180.334381103516
"FDX39","OUT017",3956.80395507812
"FDB44","OUT049",3778.55639648438
"FDF28","OUT013",2002.83972167969
"FDE39","OUT013",1747.4365234375
"FDT37","OUT018",3398.83471679688
"FDZ45","OUT017",3300.12670898438
"FDO40","OUT035",2652.33642578125
"FDM57","OUT027",2362.4111328125
"DRG36","OUT017",2811.22387695312
"FDY36","OUT010",189.051940917969
"DRL60","OUT027",3668.81396484375
"FDS25","OUT019",255.734344482422
"DRF49","OUT027",2808.19091796875
"FDP16","OUT045",3759.80883789062
"FDS60","OUT049",2683.44702148438
"FDU15","OUT027",1022.52770996094
"FDK43","OUT046",2010.17578125
"FDN25","OUT046",843.440368652344
"FDE53","OUT049",1671.38024902344
"FDB22","OUT013",2389.85815429688
"FDE39","OUT017",1893.59936523438
"FDX35","OUT035",3664.54125976562
"NCG54","OUT049",2886.93115234375
"FDH27","OUT035",2477.11767578125
"NCK42","OUT013",3585.06420898438
"FDS25","OUT049",1696.80993652344
"FDI10","OUT018",2529.83984375
"FDU35","OUT035",1633.36401367188
"FDI04","OUT017",3204.91455078125
"DRK23","OUT035",4080.4208984375
"FDB53","OUT019",287.935363769531
"FDY02","OUT049",3988.94555664062
"FDM60","OUT035",669.17578125
"NCJ31","OUT010",711.113464355469
"DRP35","OUT017",2026.18969726562
"NCQ30","OUT018",1685.81811523438
"DRL11","OUT010",383.517547607422
"FDU01","OUT013",2931.53051757812
"FDR39","OUT035",3065.24267578125
"FDO08","OUT046",2372.1796875
"FDC02","OUT045",3709.46948242188
"NCZ29","OUT035",2004.41723632812
"FDF29","OUT010",310.944946289062
"FDZ23","OUT017",2988.69897460938
"NCU53","OUT018",2209.80444335938
"NCW30","OUT013",4210.4501953125
"NCM26","OUT027",4150.326171875
"FDV50","OUT027",2960.53198242188
"FDW15","OUT049",2495.5830078125
"FDI35","OUT027",5268.9267578125
"FDO11","OUT017",4092.08422851562
"FDN48","OUT046",1496.47485351562
"NCA17","OUT049",2392.41137695312
"NCN54","OUT013",1189.5
"FDP22","OUT013",708.089782714844
"NCB54","OUT035",1896.81665039062
"FDD08","OUT045",613.712646484375
"DRM48","OUT010",129.440490722656
"FDG41","OUT027",2941.59985351562
"FDE44","OUT027",1453.58483886719
"FDE26","OUT035",2484.04638671875
"NCS38","OUT013",1958.62719726562
"NCJ54","OUT018",3253.74609375
"FDI40","OUT019",267.336517333984
"FDN45","OUT018",3338.400390625
"FDU43","OUT046",3817.85668945312
"FDI04","OUT010",570.032043457031
"NCC07","OUT018",1440.1181640625
"NCC07","OUT019",227.903671264648
"NCD18","OUT045",3775.37768554688
"FDU55","OUT035",4252.42236328125
"FDX59","OUT035",654.167907714844
"FDR52","OUT049",3109.0810546875
"NCP17","OUT013",855.7099609375
"FDQ32","OUT045",1960.55017089844
"NCT17","OUT049",3084.35961914062
"FDO10","OUT049",845.253845214844
"FDE32","OUT049",654.987854003906
"FDN44","OUT045",2578.72778320312
"FDH02","OUT035",1449.87170410156
"FDK60","OUT013",1584.94519042969
"FDS24","OUT019",304.584747314453
"FDL03","OUT010",461.232025146484
"FDB46","OUT027",5307.2373046875
"FDO48","OUT049",3766.80810546875
"FDZ39","OUT049",1525.69006347656
"FDT02","OUT027",1033.3759765625
"FDC50","OUT013",1589.03662109375
"FDP39","OUT035",800.405090332031
"DRG15","OUT018",838.512512207031
"FDP10","OUT018",1373.43115234375
"FDF53","OUT027",4662.8193359375
"FDN34","OUT045",2814.71240234375
"FDK02","OUT045",1901.89709472656
"FDC23","OUT045",3021.90698242188
"FDJ10","OUT019",221.761505126953
"FDE53","OUT035",1691.33325195312
"FDR25","OUT035",4188.8447265625
"FDW50","OUT046",2532.84130859375
"FDS09","OUT049",799.403991699219
"FDW49","OUT010",532.942687988281
"FDU51","OUT046",2851.6123046875
"FDF28","OUT018",1695.20959472656
"NCY30","OUT018",2593.37353515625
"FDD44","OUT045",4121.69921875
"FDX09","OUT017",2850.6171875
"NCF30","OUT013",1987.93872070312
"FDZ50","OUT019",511.052581787109
"FDW37","OUT013",1362.10681152344
"FDD11","OUT049",3872.61938476562
"DRH39","OUT018",1033.73889160156
"FDA36","OUT049",2831.59643554688
"NCG43","OUT049",1404.32849121094
"FDF02","OUT035",1663.15417480469
"FDP57","OUT027",2593.9111328125
"NCE42","OUT017",3156.421875
"NCR38","OUT027",5429.041015625
"FDP03","OUT019",293.763641357422
"FDO51","OUT035",749.166442871094
"NCQ42","OUT046",1987.2197265625
"NCM41","OUT046",1383.5751953125
"FDH48","OUT027",2196.05590820312
"DRF60","OUT046",3856.6162109375
"FDJ27","OUT035",1604.91735839844
"FDQ14","OUT013",2349.9814453125
"FDN27","OUT017",1768.318359375
"NCQ02","OUT046",2931.1689453125
"FDJ33","OUT049",1950.77856445312
"FDP07","OUT027",5116.39111328125
"DRE01","OUT049",3941.80810546875
"FDU36","OUT045",1612.82153320312
"FDL28","OUT017",4003.826171875
"NCX53","OUT046",2290.58764648438
"FDZ39","OUT013",1487.64099121094
"NCP42","OUT013",3036.18725585938
"FDJ14","OUT035",1393.13122558594
"FDK04","OUT049",853.374816894531
"NCC19","OUT017",2911.67700195312
"FDS09","OUT018",674.857055664062
"FDZ02","OUT046",1520.72509765625
"FDD35","OUT018",1739.44396972656
"NCY42","OUT017",2406.74291992188
"FDB05","OUT045",3500.0673828125
"FDF20","OUT035",3129.11840820312
"NCO41","OUT018",1259.67211914062
"FDC40","OUT027",2123.04565429688
"FDV58","OUT045",2333.607421875
"FDZ57","OUT045",1904.82019042969
"DRM35","OUT046",2858.06713867188
"DRN36","OUT018",1317.03686523438
"FDQ13","OUT046",1356.30969238281
"DRO35","OUT010",288.165802001953
"NCD43","OUT035",1631.9501953125
"FDA51","OUT018",1547.13537597656
"NCX17","OUT027",5424.044921875
"NCZ17","OUT049",679.87353515625
"FDR11","OUT027",4037.90258789062
"FDW34","OUT049",3810.39477539062
"FDN50","OUT017",1494.52783203125
"FDS09","OUT046",769.675720214844
"FDS48","OUT018",2213.55786132812
"FDL44","OUT049",2722.32397460938
"DRF48","OUT018",2810.11328125
"FDA14","OUT018",2054.70166015625
"NCD30","OUT049",1503.19140625
"FDI16","OUT017",769.193176269531
"NCG06","OUT035",3804.36840820312
"DRZ24","OUT035",1937.84704589844
"NCS17","OUT045",1461.41564941406
"FDB37","OUT045",3621.49389648438
"FDE10","OUT035",1989.75512695312
"FDC57","OUT045",2836.35009765625
"FDM12","OUT018",2736.13793945312
"FDE24","OUT049",2350.42895507812
"FDW22","OUT045",3643.55688476562
"DRD01","OUT027",1518.34497070312
"NCZ18","OUT027",6056.36767578125
"FDN49","OUT045",641.652954101562
"FDR22","OUT035",2054.88256835938
"FDV08","OUT019",105.681846618652
"FDY39","OUT046",3140.25073242188
"FDV36","OUT049",2141.73583984375
"FDO60","OUT045",726.540466308594
"FDU04","OUT027",3119.490234375
"FDR20","OUT027",1260.37890625
"FDW19","OUT019",293.171447753906
"FDU40","OUT049",2675.31640625
"FDK15","OUT045",1555.65844726562
"DRF15","OUT035",2509.66235351562
"FDQ25","OUT017",2819.20922851562
"FDI48","OUT019",141.857269287109
"FDS49","OUT046",1375.31042480469
"FDV22","OUT046",2606.41772460938
"NCV42","OUT046",1695.58093261719
"FDX26","OUT046",2993.263671875
"FDI33","OUT018",1226.1826171875
"FDZ14","OUT049",1883.455078125
"FDG10","OUT013",815.694580078125
"FDM38","OUT018",696.891662597656
"FDG26","OUT027",4978.9677734375
"FDH46","OUT035",1669.04455566406
"FDN13","OUT018",1212.0859375
"FDU57","OUT035",2494.63037109375
"NCI06","OUT046",2877.6298828125
"FDM38","OUT045",896.544250488281
"NCG42","OUT010",298.950469970703
"FDL39","OUT045",2809.41479492188
"FDT31","OUT019",489.056610107422
"FDV59","OUT013",3634.36596679688
"FDB49","OUT035",1623.90734863281
"FDD58","OUT049",1616.95959472656
"DRN59","OUT046",737.654235839844
"FDX48","OUT049",2352.03564453125
"FDQ11","OUT049",3919.23706054688
"FDY12","OUT049",842.709167480469
"FDQ11","OUT045",3837.15356445312
"DRI11","OUT017",1863.47875976562
"FDY32","OUT027",4040.6533203125
"FDS51","OUT045",925.533447265625
"FDR19","OUT010",353.2177734375
"DRB13","OUT018",2722.27026367188
"FDS21","OUT035",999.962097167969
"FDQ40","OUT045",2626.57568359375
"NCE55","OUT013",2743.41552734375
"FDX43","OUT027",3915.63427734375
"FDS12","OUT049",1959.87915039062
"DRK01","OUT027",2509.26538085938
"FDN25","OUT017",865.996948242188
"FDB60","OUT046",2989.8974609375
"FDQ13","OUT017",1392.60021972656
